"Colony","ObsRef","ObsDate","ObsTime","Loser","Winner","Context","NBCall","ObsType","SexWinner","SexLoser","InterractionType"
"Gemsbok 10",668,2015-06-10,"07:55:02","G10F024","G10F009",1,3,"Scan","F","F","Female"
"Gemsbok 10",668,2015-06-10,"07:55:02","G10M006","G10M007",3,4,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F011","G10M007",2,7,"Scan","M","F","Mixed"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F024","G10F009",3,10,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F024","G10M007",4,5,"Scan","M","F","Mixed"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F011","G10F009",1,4,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M035","G10M012",4,5,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M035","G10M006",1,15,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M006","G10M012",3,2,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F024","G10M018",4,6,"Scan","M","F","Mixed"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M019","G10M012",3,4,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M003","G10M032",2,20,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F011","G10F009",3,21,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M006",2,11,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F011","G10F009",3,14,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M006","G10M007",3,7,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F011","G10F009",3,1,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F024","G10F009",1,9,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F024","G10M018",2,21,"Scan","M","F","Mixed"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M006",4,3,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M032",3,5,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M006","G10M007",2,20,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M032","G10M018",3,50,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M006",1,15,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M035","G10M012",1,5,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M006",1,2,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M007",4,15,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F025","G10M018",4,15,"Scan","M","F","Mixed"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M032","G10M012",3,10,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10F026",3,3,"Scan","F","M","Mixed"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F009","G10M019",2,6,"Scan","M","F","Mixed"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M019","G10M018",2,86,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M032",2,5,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M006","G10M007",3,6,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M007",2,10,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F025","G10F009",1,28,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F015","G10F009",3,18,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M002","G10M018",3,9,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F011","G10F009",3,4,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M006","G10M007",2,25,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M007",1,5,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F026","G10F009",1,20,"Scan","F","F","Female"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M006","G10M007",1,2,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M019","G10M018",2,20,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10M012","G10M007",3,12,"Scan","M","M","Male"
"Gemsbok 10",669,2015-06-11,"07:45:21","G10F011","G10F009",3,9,"Scan","F","F","Female"
